code_commune,commune,population,part_jeunes,part_seniors,indice_jeunesse,annee
62236,Contes,331.0,32.93413173652695,29.341317365269454,1.122448979591837,2017
62237,Conteville-lès-Boulogne,478.0,29.0920879653418,24.909062275415643,1.1679318813239572,2017
62238,Conteville-en-Ternois,90.9999999999999,33.720930232558196,27.906976744186075,1.2083333333333341,2017
62239,Coquelles,2611.0,30.508797138728344,33.339407196034706,0.9150971689249763,2017
62240,Corbehem,2366.0,38.212127624311115,23.255001546831217,1.6431788898125441,2017
62241,Cormont,319.000000000001,39.42307692307689,23.39743589743588,1.6849315068493151,2017
62242,Couin,113.0,39.44954128440363,22.01834862385315,1.7916666666666696,2017
62243,Coullemont,122.0,36.0655737704918,27.049180327868854,1.3333333333333333,2017
62244,Coulogne,5372.0,31.668824180576955,29.69185731340614,1.0665827956231688,2017
62245,Coulomby,737.000000000002,43.638502111031336,15.292814250650583,2.8535298602201276,2017
62246,Coupelle-Neuve,161.0,36.70886075949354,21.518987341772146,1.7058823529411709,2017
62247,Coupelle-Vieille,601.0,38.935108153078204,24.958402662229616,1.56,2017
62248,Courcelles-le-Comte,461.000000000002,36.77113253877272,21.722226140346304,1.6927884048898179,2017
62249,Courcelles-lès-Lens,7774.0,43.412904682967074,17.393838095999094,2.495878393449739,2017
62250,Courrières,10512.0,37.0976468058496,24.773934394563284,1.4974467202105286,2017
62251,Courset,515.0,34.1747572815534,24.271844660194176,1.408,2017
62252,La Couture,2764.0,33.45263411816241,24.656902175835125,1.3567249397188064,2017
62253,Couturelle,65.0,24.28571428571423,31.428571428571466,0.77272727272727,2017
62254,Coyecques,606.0,33.4983498349835,25.577557755775576,1.3096774193548386,2017
62255,Crémarest,786.000000000001,39.30231975618468,20.099227447702862,1.9554144485626255,2017
62256,Crépy,149.0,28.47682119205302,35.76158940397346,0.7962962962962986,2017
62257,Créquy,485.000000000001,33.86328451873399,27.203191088659363,1.2448276530635087,2017
62258,Croisette,278.0,30.215827338129497,34.172661870503596,0.8842105263157894,2017
62259,Croisilles,1929.0,39.00632492524515,23.110762228402432,1.6877991534743737,2017
62260,Croix-en-Ternois,322.0,40.993788819875775,18.32298136645963,2.23728813559322,2017
62261,Cucq,5120.99999999999,26.396752548094955,38.700261007997746,0.6820820289206793,2017
62262,Cuinchy,1741.0,33.94829484197995,25.6129534146693,1.3254346069491838,2017
62263,Dainville,5646.00000000001,27.240142972348853,38.161640405661885,0.713809539704885,2017
62264,Dannes,1316.0,35.30314658480434,25.4796623177283,1.385542168674701,2017
62265,Delettes,1178.0,39.30390492359932,18.845500848896435,2.0855855855855854,2017
62266,Denier,85.9999999999998,47.43589743589743,17.94871794871795,2.6428571428571423,2017
62267,Dennebrœucq,389.0,36.760925449871465,23.65038560411311,1.5543478260869565,2017
62268,Desvres,4985.00000000001,36.822901594872725,28.15003253448951,1.3080944595626023,2017
62269,Diéval,750.0,36.11647029810507,23.954176709041153,1.5077316468352442,2017
62270,Divion,6978.0,39.52421897391803,23.617082258526796,1.6735436893203883,2017
62271,Dohem,828.000000000004,40.35523307149087,20.80912760994635,1.939304416212137,2017
