"code_commune","commune","annee","inscrits","abstentions","votants","blancs","nuls","exprimes","taux_abstention","population","part_jeunes","part_seniors","indice_jeunesse","emploi_total","emploi_moins_25","emploi_25_49","emploi_50_plus","creations_total","creations_industrie","creations_construction","creations_commerce_transport","creations_info_com","creations_finance","creations_immo","creations_services_admin","creations_adm_sante_social","creations_autres_services","nombre_infractions_total","taux_infractions_moyen"
"62558","Marquay",2022,122,19,103,0,1,102,"15.573770491803279",173,"33.33333333333341","28.30188679245284","1.17777777777778","5","0","5","0","0","0","0","0","0","0","0","0","0","0","2","1.08964376"
"62559","Marquion",2022,810,190,620,15,1,604,"23.456790123456788",1016,"33.352820683781886","28.781167768936655","1.15884181460418","70","15","45","15","10","0","0","5","0","0","1","0","3","1","35","2.276707193333333"
"62560","Marquise",2022,3791,1022,2769,37,16,2716,"26.958586125032973",5169,"36.71524203180505","24.08968648618223","1.5241062623569137","405","75","230","100","55","6","3","13","3","0","4","11","5","10","168","2.1726761666666667"
"62561","Martinpuich",2022,148,21,127,3,1,123,"14.18918918918919",179,"26.011560693641588","37.57225433526002","0.6923076923076932","10","0","5","5","2","1","0","0","0","0","1","0","0","0","3","1.0261117666666668"
"62562","Matringhem",2022,152,29,123,3,2,118,"19.078947368421055",174,"30.45977011494253","32.758620689655174","0.9298245614035088","15","5","10","5","0","0","0","0","0","0","0","0","0","0","4","1.4475186533333333"
"62563","Mazingarbe",2022,5636,1586,4050,59,27,3964,"28.140525195173883",8164,"41.08981964008611","19.528411783111633","2.1041045271086003","845","160","525","160","69","6","14","24","1","0","5","6","4","9","297","2.6206753"
"62564","Mazinghem",2022,343,57,286,3,0,283,"16.61807580174927",458,"34.47119779735808","19.459253698178397","1.771455284566487","15","5","15","0","4","0","0","1","0","1","2","0","0","0","11","1.51188058"
"62565","Mencas",2022,62,10,52,2,0,50,"16.129032258064516",73,"24.675324675324628","41.558441558441544","0.5937499999999991","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0.9370001933333333"
"62566","Menneville",2022,561,91,470,10,2,458,"16.22103386809269",652,"29.138915266708914","28.73657478028121","1.0140009896622677","35","5","15","15","6","1","1","0","0","1","0","1","1","1","16","1.6148298799999998"
"62567","Mentque-Nortbécourt",2022,468,112,356,4,5,347,"23.931623931623932",653,"38.96601634542444","20.830600442506537","1.8706141694269702","35","5","20","5","9","0","1","1","0","1","1","5","0","0","10","0.9522453933333334"
"62568","Mercatel",2022,511,112,399,2,3,394,"21.91780821917808",726,"38.890397780469094","20.621559225340462","1.88590966160693","35","5","25","10","5","2","0","0","0","1","0","0","1","1","18","1.5747267866666665"
"62569","Merck-Saint-Liévin",2022,462,92,370,4,1,365,"19.913419913419915",664,"38.09417321379768","24.064211739516566","1.5830218594379344","30","5","15","10","6","0","1","2","0","0","1","1","0","1","14","1.3941768933333334"
"62570","Méricourt",2022,8672,2695,5977,72,40,5865,"31.077029520295202",11651,"37.16642047075504","26.443307940780862","1.4055132797299161","1060","200","645","210","83","7","5","34","2","0","3","14","8","10","450","2.92454256"
"62571","Merlimont",2022,3122,722,2400,52,16,2332,"23.126201153106983",3348,"27.354700429652546","36.05248156213294","0.7587466727500959","250","40","125","85","56","6","6","19","1","1","1","11","4","7","134","2.6300477533333333"
"62572","Metz-En-Couture",2022,499,134,365,9,3,353,"26.853707414829657",606,"34.36849996390471","26.753787861406515","1.2846218315681104","50","5","30","15","6","1","0","2","0","0","1","2","0","0","15","1.5407252933333333"
"62573","Meurchin",2022,2893,884,2009,17,11,1981,"30.55651572761839",3715,"35.33098652318109","23.146149974803603","1.5264303809334008","280","55","165","60","40","1","0","15","1","0","1","4","8","10","106","1.87012158"
"62574","Mingoval",2022,189,22,167,0,3,164,"11.64021164021164",231,"34.222222222222186","28.44444444444441","1.2031250000000002","15","0","10","0","2","0","0","1","0","0","0","1","0","0","4","1.09254454"
"62576","Moncheaux-Lès-Frévent",2022,95,17,78,0,2,76,"17.894736842105264",137,"36.0902255639099","19.54887218045115","1.8461538461538507","15","0","5","5","2","0","0","1","0","0","0","1","0","0","2","1.236245753333333"
"62577","Monchel-Sur-Canche",2022,66,11,55,0,0,55,"16.666666666666664",73,"36.36363636363641","27.272727272727316","1.333333333333333","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6666252133333334"
"62578","Monchiet",2022,96,17,79,2,1,76,"17.708333333333336",104,"31.73076923076923","24.03846153846154","1.32","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0.40906973333333335"
"62579","Monchy-Au-Bois",2022,393,78,315,1,2,312,"19.84732824427481",546,"36.76680849175917","23.24768945508503","1.5815252764277212","20","0","15","5","3","0","0","2","0","1","0","0","0","0","10","1.236245753333333"
"62580","Monchy-Breton",2022,385,63,322,4,1,317,"16.363636363636363",527,"38.09550714410038","19.66874644757488","1.9368548598478421","20","5","15","5","5","1","1","2","0","0","0","1","0","0","11","1.3728998733333333"
"62581","Monchy-Cayeux",2022,241,52,189,0,3,186,"21.57676348547718",289,"30.627997717148443","32.363820787732415","0.94636532311902","10","5","5","5","3","2","1","0","0","0","0","0","0","0","5","1.3288205"
"62582","Monchy-Le-Preux",2022,587,131,456,9,3,444,"22.31686541737649",656,"31.27525516369739","22.772849103795657","1.373357150927795","40","5","15","15","7","3","0","1","0","0","0","1","1","1","19","1.7824999133333332"
"62583","Mondicourt",2022,405,83,322,5,1,316,"20.493827160493826",579,"36.89326419045665","26.116301458963655","1.4126527160986693","45","5","25","15","3","0","1","1","0","0","0","0","1","0","12","1.3135800933333333"
"62584","Mont-Bernanchon",2022,1169,253,916,15,5,896,"21.642429426860566",1319,"32.41247727038332","24.733320916412893","1.310478175572233","70","10","40","20","12","0","3","3","0","0","1","3","2","0","34","1.74053744"
"62585","Montcavrel",2022,328,70,258,5,3,250,"21.341463414634145",389,"33.79430819195654","31.949468381434855","1.0577424258988197","25","5","15","5","4","0","0","2","0","0","0","2","0","0","5","0.7802079666666667"
"62586","Montenescourt",2022,364,52,312,4,2,306,"14.285714285714285",444,"28.02300750897962","34.118081939615955","0.8213535438063684","15","0","10","5","4","0","0","2","0","0","0","0","2","0","10","1.4302692266666666"
"62587","Montigny-En-Gohelle",2022,6182,1759,4423,54,20,4349,"28.453574894856033",9667,"39.698681254248164","25.583630417667997","1.551721964636901","895","175","545","175","76","6","8","36","1","1","0","6","11","7","438","3.3445910866666666"
"62588","Montreuil",2022,1466,383,1083,20,10,1053,"26.125511596180083",1902,"28.605327326161834","38.36835180073698","0.7455448562065253","155","25","100","35","39","0","4","7","0","6","4","9","3","6","96","3.3014455466666663"
"62589","Mont-Saint-Eloi",2022,851,136,715,10,7,698,"15.981198589894241",1023,"32.36436333508993","25.436416295159304","1.2723633297843555","40","0","25","10","12","2","0","1","0","1","1","3","1","3","23","1.4743485999999997"
"62590","Monts-En-Ternois",2022,47,7,40,1,0,39,"14.893617021276595",64,"40.983606557377016","21.31147540983605","1.9230769230769231","0","0","0","0","2","0","0","1","0","0","1","0","0","0","0","0.5662470266666666"
"62591","Morchies",2022,161,32,129,2,1,126,"19.875776397515526",210,"33.49282296650718","17.703349282296678","1.8918918918918888","10","0","5","5","4","2","0","0","0","0","0","1","0","1","4","1.1522468866666666"
"62592","Moringhem",2022,440,84,356,7,2,347,"19.090909090909093",555,"36.00732886954106","22.779592442927438","1.5806836298654037","30","5","20","5","2","0","0","0","0","0","0","1","0","1","8","0.89947638"
"62593","Morval",2022,80,19,61,0,1,60,"23.75",87,"29.213483146067354","30.337078651685424","0.96296296296296","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0.85135878"
"62594","Mory",2022,255,51,204,1,1,202,"20",302,"31.870103570182586","25.16157457958143","1.2666180118968038","20","5","10","5","3","0","0","0","0","0","1","1","0","1","3","1.12649244"
"62595","Moulle",2022,902,183,719,0,20,699,"20.288248337028826",1166,"35.07543633625437","23.474072523311364","1.494220327615588","70","5","35","25","10","0","1","1","0","1","0","1","3","3","29","1.6148298799999998"
"62596","Mouriez",2022,212,52,160,2,2,156,"24.528301886792452",238,"27.964583800749367","35.30270696171878","0.7921370967691894","15","5","5","10","3","0","0","1","0","0","0","1","1","0","3","0.9897820199999998"
"62597","Moyenneville",2022,207,41,166,1,2,163,"19.806763285024154",289,"33.476661398256255","30.97928031795109","1.08061456091535","10","0","5","5","1","0","0","0","0","0","0","0","0","1","5","1.236245753333333"
"62598","Muncq-Nieurlet",2022,507,104,403,4,3,396,"20.51282051282051",683,"40.11713030746706","19.03367496339678","2.1076923076923078","45","15","20","10","7","1","1","1","0","0","0","1","2","1","15","1.4149361599999999"
"62599","Nabringhen",2022,166,27,139,2,1,136,"16.265060240963855",233,"35.42600896860989","21.52466367713005","1.6458333333333346","10","0","5","5","1","0","0","0","0","0","0","1","0","0","3","0.8760499666666667"
"62600","Nédon",2022,132,15,117,3,0,114,"11.363636363636363",156,"27.564102564102566","29.48717948717949","0.9347826086956522","5","0","5","5","1","0","0","0","0","0","0","0","0","1","4","1.236245753333333"
"62601","Nédonchel",2022,157,40,117,0,1,116,"25.477707006369428",347,"36.71907970178649","33.785442825296094","1.0868313874605753","5","0","0","5","3","0","0","1","0","0","1","0","0","1","6","0.98983832"
"62602","Nempont-Saint-Firmin",2022,173,43,130,1,4,125,"24.85549132947977",200,"28.999999999999996","28.999999999999996","1","15","0","10","0","1","0","0","0","0","1","0","0","0","0","3","1.0467835133333332"
"62603","Nesles",2022,784,188,596,5,6,585,"23.97959183673469",1081,"35.90277728417438","24.61826604939201","1.4583796117948387","65","10","40","15","5","0","1","1","0","0","0","1","2","0","28","1.6745322266666667"
"62604","Neufchâtel-Hardelot",2022,3561,764,2797,26,17,2754,"21.45464757090705",3993,"28.56029346116426","37.84032934349412","0.7547580572544522","240","35","135","70","71","5","7","9","1","10","10","14","10","5","139","2.27185248"
"62605","Neulette",2022,30,5,25,2,0,23,"16.666666666666664",22,"27.27272727272727","31.818181818181817","0.8571428571428571","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.14445756"
"62606","Neuve-Chapelle",2022,1203,211,992,12,11,969,"17.539484621778886",1404,"32.54985754985755","22.15099715099715","1.4694533762057878","60","15","25","20","14","2","2","1","1","1","0","3","3","1","36","1.72859378"
"62607","Neuville-Au-Cornet",2022,54,4,50,0,1,49,"7.4074074074074066",62,"29.6875","31.25","0.95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.46766817999999993"
"62608","Neuville-Bourjonval",2022,139,32,107,0,2,105,"23.021582733812952",170,"31.578947368421062","31.578947368421094","0.9999999999999989","15","0","5","10","2","0","1","1","0","0","0","0","0","0","4","1.2849254666666667"
"62609","Neuville-Saint-Vaast",2022,1283,259,1024,15,18,991,"20.187061574434917",1626,"30.77769745953524","29.852389374553884","1.030996114695264","60","10","30","20","24","0","0","2","2","3","1","10","2","4","45","2.2670868399999997"
"62610","Neuville-Sous-Montreuil",2022,465,115,350,3,4,343,"24.731182795698924",633,"35.33007107334392","24.419912826056493","1.4467730218777066","50","10","25","15","6","0","0","2","0","0","1","0","1","2","17","1.6808350933333331"
"62611","Neuville-Vitasse",2022,421,86,335,9,1,325,"20.42755344418052",484,"28.719008264462808","29.132231404958674","0.9858156028368794","10","0","5","5","4","0","0","1","0","0","0","2","0","1","10","1.2685454066666666"
"62612","Neuvireuil",2022,460,78,382,10,2,370,"16.956521739130434",575,"32.0432858756372","28.585876383819407","1.1209481719362224","15","0","10","5","10","1","1","0","1","0","0","5","2","0","15","1.5387105266666665"
"62613","Nielles-Lès-Bléquin",2022,616,120,496,8,7,481,"19.480519480519483",913,"35.98376093456053","26.76133318027565","1.344617650105797","65","10","35","20","11","1","0","2","1","0","0","3","2","2","19","1.4380726666666666"
"62614","Nielles-Lès-Ardres",2022,443,74,369,5,0,364,"16.70428893905192",586,"34.68220381961877","21.019792830578314","1.649978384618768","35","5","20","10","4","0","0","0","0","0","1","2","0","1","15","1.5924237666666665"
"62615","Nielles-Lès-Calais",2022,222,36,186,4,3,179,"16.216216216216218",281,"32.74021352313167","20.99644128113879","1.5593220338983051","15","5","5","10","4","1","0","0","0","3","0","0","0","0","4","1.00450598"
"62616","Noeux-Lès-Auxi",2022,171,36,135,3,0,132,"21.052631578947366",185,"35.86956521739127","33.69565217391301","1.064516129032258","10","0","5","0","0","0","0","0","0","0","0","0","0","0","3","1.17510304"
"62617","Noeux-Les-Mines",2022,8599,2557,6042,70,53,5919,"29.736015815792534",11384,"34.74077968535075","29.877616756646336","1.1627694393537127","1150","220","665","265","99","9","12","34","3","4","4","14","10","9","604","3.6334779266666666"
"62618","Nordausques",2022,832,144,688,15,5,668,"17.307692307692307",1293,"41.11467132359984","15.702484222808991","2.61835456990161","85","20","45","20","13","3","1","6","0","0","0","0","1","2","31","1.6745322266666667"
"62619","Noreuil",2022,123,22,101,1,1,99,"17.88617886178862",133,"33.33333333333338","29.078014184397155","1.146341463414636","5","0","5","0","0","0","0","0","0","0","0","0","0","0","1","0.3003569533333333"
"62620","Norrent-Fontes",2022,1164,247,917,8,3,906,"21.219931271477662",1372,"29.967338376374563","32.96471896606814","0.9090730731610697","85","15","45","25","13","1","3","3","1","0","0","1","1","3","41","2.0478145933333334"
"62621","Nortkerque",2022,1260,230,1030,22,6,1002,"18.253968253968253",1753,"36.506209669088875","21.961288136058084","1.6622981968507384","105","25","60","20","18","3","0","7","1","0","0","2","2","3","51","1.8577198066666665"
"62622","Nort-Leulinghem",2022,165,47,118,0,0,118,"28.484848484848484",268,"42.913385826771645","14.173228346456678","3.02777777777778","20","5","15","0","5","0","1","2","0","0","0","1","0","1","3","0.8636444266666665"
"62623","Nouvelle-Eglise",2022,486,110,376,8,3,365,"22.633744855967077",709,"40.59144462730544","10.565588091560805","3.8418537875546743","50","10","25","10","9","1","1","2","0","0","1","3","1","0","17","1.6232235866666664"
"62624","Noyelles-Godault",2022,3939,1109,2830,27,21,2782,"28.154353896928153",5949,"40.292486132123045","23.63422423936796","1.7048364153627311","625","90","380","155","98","5","8","40","3","0","4","24","7","7","551","6.581522940000001"
"62625","Noyelles-Lès-Humières",2022,50,13,37,0,0,37,"26",57,"35.714285714285744","23.214285714285733","1.5384615384615385","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0"
"62626","Noyelles-Lès-Vermelles",2022,1664,332,1332,25,7,1300,"19.951923076923077",2278,"37.98233907434824","23.574821423558213","1.6111400545495826","175","35","105","40","12","1","1","7","0","0","0","0","2","1","64","1.9270373599999997"
"62627","Noyelles-Sous-Bellonne",2022,598,110,488,7,2,479,"18.394648829431436",848,"35.613207547169814","20.400943396226413","1.745664739884393","40","5","25","15","8","2","1","3","0","0","1","1","0","0","20","1.5730834999999999"
"62628","Noyelles-Sous-Lens",2022,4605,1319,3286,37,18,3231,"28.64277958740499",6757,"37.232995097176264","27.028142196405476","1.3775639785603893","650","130","400","120","74","7","7","29","5","1","0","15","5","5","286","3.617924986666667"
"62629","Noyellette",2022,120,18,102,1,0,101,"15",156,"28.571428571428587","34.16149068322984","0.8363636363636361","5","0","5","0","0","0","0","0","0","0","0","0","0","0","2","0.6348642066666667"
"62630","Noyelle-Vion",2022,224,41,183,4,3,176,"18.303571428571427",270,"31.595395131480185","27.138754479967364","1.1642168455005009","10","0","5","5","3","0","0","0","1","0","0","1","1","0","4","1.03737838"
"62631","Nuncq-Hautecôte",2022,339,60,279,4,1,274,"17.699115044247787",473,"37.84355179704017","23.25581395348837","1.6272727272727272","25","0","20","5","4","0","0","2","0","0","0","0","0","2","9","1.2431790866666668"
"62632","Oblinghem",2022,266,51,215,1,4,210,"19.172932330827066",384,"40.79595820462672","19.05794634217182","2.140627194145918","30","10","15","5","5","0","1","1","0","1","1","1","0","0","10","1.6745322266666667"
"62633","Oeuf-En-Ternois",2022,185,35,150,1,0,149,"18.91891891891892",253,"35.22512974132103","26.503795926316336","1.3290598010658934","20","5","10","5","3","1","1","1","0","0","0","0","0","0","5","1.24569174"
"62634","Offekerque",2022,943,218,725,10,4,711,"23.117709437963946",1288,"40.13975155279503","16.53726708074534","2.427230046948357","80","10","50","15","10","0","0","4","0","0","1","1","1","3","32","1.74053744"
